article_url,article_title,comment,sentiment,score,human_label
https://news.yahoo.co.jp/articles/5e53133a8895a8586c1d79261d6bd002582707f2,ここは「イオン」なのか、「森」なのか…　“謎の食べ物”も売っている《駅近イオンモールのフードコート》で見た光景具体的には、「長崎ちゃんぽん リンガーハット」に「ミスタードーナツ」、さらに「吉野家」や「ゼッテリア」といったメンツがそろっている。ここまで含めると、なかな…東洋経済オンライン社会4/11(土) 9:30,"イオンの惣菜が原材料の産地偽装をしていたってニュースがあって、それからイオンやミニストップには行かなくなったんだが、記事は削除されてんだよなぁ。
で、その後に賛美の記事はそこそこ出回ってんよ。
これ、意図的だよな。",negative,0.8501,negative
https://news.yahoo.co.jp/articles/5e53133a8895a8586c1d79261d6bd002582707f2,ここは「イオン」なのか、「森」なのか…　“謎の食べ物”も売っている《駅近イオンモールのフードコート》で見た光景具体的には、「長崎ちゃんぽん リンガーハット」に「ミスタードーナツ」、さらに「吉野家」や「ゼッテリア」といったメンツがそろっている。ここまで含めると、なかな…東洋経済オンライン社会4/11(土) 9:30,"イオン「木を植えています」

地方イオンの看板でよく見かけるフレーズです",neutral,0.9138,neutral
https://news.yahoo.co.jp/articles/5e53133a8895a8586c1d79261d6bd002582707f2,ここは「イオン」なのか、「森」なのか…　“謎の食べ物”も売っている《駅近イオンモールのフードコート》で見た光景具体的には、「長崎ちゃんぽん リンガーハット」に「ミスタードーナツ」、さらに「吉野家」や「ゼッテリア」といったメンツがそろっている。ここまで含めると、なかな…東洋経済オンライン社会4/11(土) 9:30,"思ったほど森っぽくはなかった(笑)
似たような環境だとイオン那覇の方がもう少し森っぽい",neutral,0.8292,neutral
https://news.yahoo.co.jp/articles/5e53133a8895a8586c1d79261d6bd002582707f2,ここは「イオン」なのか、「森」なのか…　“謎の食べ物”も売っている《駅近イオンモールのフードコート》で見た光景具体的には、「長崎ちゃんぽん リンガーハット」に「ミスタードーナツ」、さらに「吉野家」や「ゼッテリア」といったメンツがそろっている。ここまで含めると、なかな…東洋経済オンライン社会4/11(土) 9:30,日野市だし東京ヴェルディも応援してください。,positive,0.582,neutral
https://news.yahoo.co.jp/articles/5e53133a8895a8586c1d79261d6bd002582707f2,ここは「イオン」なのか、「森」なのか…　“謎の食べ物”も売っている《駅近イオンモールのフードコート》で見た光景具体的には、「長崎ちゃんぽん リンガーハット」に「ミスタードーナツ」、さらに「吉野家」や「ゼッテリア」といったメンツがそろっている。ここまで含めると、なかな…東洋経済オンライン社会4/11(土) 9:30,"もう日本撤退して大好きな中国で展開するべきかと、
趣味で日本イオン店内にムスリム礼拝所作ったりしないで、迷惑。
中国でやればいいじゃん
ラブな中国でやればいいよ元立憲主義の岡田さん",negative,0.6072,negative
https://news.yahoo.co.jp/articles/8ae8d6f1d802705c8ef6527e9179f1db4f49a3db,"木村拓哉、50代の父「迎え舌＆肘つき」食事マナーで問われる“木村家の食卓”次女・Koki,も「髪束ねず調理」の過去…る恐れがあるため、マナー違反とされています。木村さんは最近、出演している吉野家のCMで、牛丼を食べる際に舌を出して食べ物を受ける“迎え舌”になっている…SmartFLASHエンタメ総合4/9(木) 20:58","迎え舌も膝つきも、撮影のときにスタッフなどが誰も指摘しなかったのでしょうかね。
生放送ならどうしようもないけど、撮り直しのできるものだと思うし、ましてCMなんて何度も流れる映像でそのままOKが出てるってことは、周りの人もそういう意識がなかったのか、問題ないと思ったのか。もしくは大スター相手だから指摘できなかったとか。",neutral,0.5928,neutral
https://news.yahoo.co.jp/articles/8ae8d6f1d802705c8ef6527e9179f1db4f49a3db,"木村拓哉、50代の父「迎え舌＆肘つき」食事マナーで問われる“木村家の食卓”次女・Koki,も「髪束ねず調理」の過去…る恐れがあるため、マナー違反とされています。木村さんは最近、出演している吉野家のCMで、牛丼を食べる際に舌を出して食べ物を受ける“迎え舌”になっている…SmartFLASHエンタメ総合4/9(木) 20:58","両親も食事のマナーにはうるさかった。
お箸の持ち方、迷い箸、食べる音、勿論膝をついたらピシッと叩かれた。
夫も食べ方は綺麗だった。良かったと思った。
人のマナーはそれぞれと思っても気になる。
食欲がなくなることもある。でも言いにくい。
木村家など、誰も言う人いないでしょう。
ただいい年したら、もっと気を付ければいいのにと思う。",negative,0.6654,negative
https://news.yahoo.co.jp/articles/8ae8d6f1d802705c8ef6527e9179f1db4f49a3db,"木村拓哉、50代の父「迎え舌＆肘つき」食事マナーで問われる“木村家の食卓”次女・Koki,も「髪束ねず調理」の過去…る恐れがあるため、マナー違反とされています。木村さんは最近、出演している吉野家のCMで、牛丼を食べる際に舌を出して食べ物を受ける“迎え舌”になっている…SmartFLASHエンタメ総合4/9(木) 20:58","チョコレートのCMでは迎え舌してないのにね。

常にって訳じゃないんだね。
食材によるのかな？
ご飯と上の具を一緒に箸で食べるのが苦手で、落としてしまいそうで、早く口に入れたい心理から、迎え舌になるのかもしれないね。

スプーンを使うと、迎え舌にならないんだろうな。

ゆっくり食べる練習をすると、迎え舌は治るんじゃないかな。
肘はいままで注意する人がいなかったんだろうけど、こうやってネットで騒がれて気がついたでしょう。
あとは本人が気をつけるしかないよね。
CMで肘をつかないって事は、本人もそれが行儀悪いって知ってるでしょうから。",neutral,0.6427,neutral
https://news.yahoo.co.jp/articles/8ae8d6f1d802705c8ef6527e9179f1db4f49a3db,"木村拓哉、50代の父「迎え舌＆肘つき」食事マナーで問われる“木村家の食卓”次女・Koki,も「髪束ねず調理」の過去…る恐れがあるため、マナー違反とされています。木村さんは最近、出演している吉野家のCMで、牛丼を食べる際に舌を出して食べ物を受ける“迎え舌”になっている…SmartFLASHエンタメ総合4/9(木) 20:58","仕方ないと思う。元ヤンのご夫婦だからね。
日本人だったら箸の持ち方から食事のマナー、どこかで大人が教えてくれるはずだけど　きっとその機会がなかったんだろうね。
お嬢さんも髪の毛触り過ぎだったし、纏めて欲しかったですよね。",negative,0.7804,negative
https://news.yahoo.co.jp/articles/8ae8d6f1d802705c8ef6527e9179f1db4f49a3db,"木村拓哉、50代の父「迎え舌＆肘つき」食事マナーで問われる“木村家の食卓”次女・Koki,も「髪束ねず調理」の過去…る恐れがあるため、マナー違反とされています。木村さんは最近、出演している吉野家のCMで、牛丼を食べる際に舌を出して食べ物を受ける“迎え舌”になっている…SmartFLASHエンタメ総合4/9(木) 20:58","食事のマナーは人それぞれだと思う。
あまりにも私自身が音を立てて食事をしなさ過ぎて、食べ方がヘビみたいと言われた時は本当ショックだった。
クチャラーとか、すすり食い以外はあまり気にならない。
それよりも、食べものに文句を言ったり、
ご飯粒たくさんお茶碗やお皿に残すは本当に苦手です。
汚い食べ方でも、昔のお茶漬けのCMの様に、
美味しそうに食べてたのならそれで良いと思う。美味しそうに食べるのは良い事だと思う。",negative,0.7447,positive
https://news.yahoo.co.jp/articles/8ae8d6f1d802705c8ef6527e9179f1db4f49a3db,"木村拓哉、50代の父「迎え舌＆肘つき」食事マナーで問われる“木村家の食卓”次女・Koki,も「髪束ねず調理」の過去…る恐れがあるため、マナー違反とされています。木村さんは最近、出演している吉野家のCMで、牛丼を食べる際に舌を出して食べ物を受ける“迎え舌”になっている…SmartFLASHエンタメ総合4/9(木) 20:58","なんか芸能人とか有名人は生きていくの大変だな。良い意味でも悪い意味でも注目されていろいろ言われてさ。
その昔、釣具屋さんで偶然お見かけしたけどとても良い人でした。気取らず、礼儀正しく、めちゃくちゃ楽しそうにルアー選んでいました。お金あるのに吟味してルアー選んで。
完璧でないところが人間味あっていいと僕は思います。",positive,0.9305,positive
https://news.yahoo.co.jp/articles/8ae8d6f1d802705c8ef6527e9179f1db4f49a3db,"木村拓哉、50代の父「迎え舌＆肘つき」食事マナーで問われる“木村家の食卓”次女・Koki,も「髪束ねず調理」の過去…る恐れがあるため、マナー違反とされています。木村さんは最近、出演している吉野家のCMで、牛丼を食べる際に舌を出して食べ物を受ける“迎え舌”になっている…SmartFLASHエンタメ総合4/9(木) 20:58","木村さんとそのご家族に対しては特に好きとか嫌いの感情はないのですが、木村さんよりも工藤静香さんのマナーが気になった事はあります。
歌番組やトーク番組で相手が敬語で話しているのにタメ語で返していたり、足を組んだまま話をしていたり。芸能界では普通の事なのかもしれませんが、やはり年齢相応の常識が少し欠けているように映ります。
お二人の娘さんは性格も良さそうですし素直に育っていると思います。ただお料理の時は髪を束ねた方が良いですね。",neutral,0.7245,negative
https://news.yahoo.co.jp/articles/8ae8d6f1d802705c8ef6527e9179f1db4f49a3db,"木村拓哉、50代の父「迎え舌＆肘つき」食事マナーで問われる“木村家の食卓”次女・Koki,も「髪束ねず調理」の過去…る恐れがあるため、マナー違反とされています。木村さんは最近、出演している吉野家のCMで、牛丼を食べる際に舌を出して食べ物を受ける“迎え舌”になっている…SmartFLASHエンタメ総合4/9(木) 20:58","有名人の木村家が気に入らんのだとしても、マナーかよ、と思う。マナーだ。ルールとも違う、マナーについて言うんだ。芸能界の引退の理由が、一般のひと達の言うマナーがよく分からなかった、だと良いのに。

鬱になり、もうこんな生活いやだって、なんでならないんだろう。

すごいよね、有名人は。

まったく知らんひとから寄って集って飯食う（つくる）仕草で文句言われるなんて、大金もらって、頼まれて食ってるから、あたり前なのか？

すごいことだなと、あらためて思いました。",positive,0.5821,positive
https://news.yahoo.co.jp/articles/8ae8d6f1d802705c8ef6527e9179f1db4f49a3db,"木村拓哉、50代の父「迎え舌＆肘つき」食事マナーで問われる“木村家の食卓”次女・Koki,も「髪束ねず調理」の過去…る恐れがあるため、マナー違反とされています。木村さんは最近、出演している吉野家のCMで、牛丼を食べる際に舌を出して食べ物を受ける“迎え舌”になっている…SmartFLASHエンタメ総合4/9(木) 20:58","小さい頃から芸能界で生きてきた夫婦ですから、一般的な常識が欠けているのでしょう。アイドル、芸能人だからって事で多少は仕方がないのかなと。
しかし1番の問題点は、撮影の際に誰も指摘していない事でしょう。テレビ業界という狭い世界で誰も意見を言えない逆らえない存在なんでしょう。",negative,0.863,negative
https://news.yahoo.co.jp/articles/8ae8d6f1d802705c8ef6527e9179f1db4f49a3db,"木村拓哉、50代の父「迎え舌＆肘つき」食事マナーで問われる“木村家の食卓”次女・Koki,も「髪束ねず調理」の過去…る恐れがあるため、マナー違反とされています。木村さんは最近、出演している吉野家のCMで、牛丼を食べる際に舌を出して食べ物を受ける“迎え舌”になっている…SmartFLASHエンタメ総合4/9(木) 20:58","食事作法や箸の持ち方など子供の頃から染み付いていることは大人になってから修正するのが結構大変です。私も箸の持ち方に昔から少し癖があって、一応頑張って直したのですが、意識していないと何年経ってもすぐに昔の癖が出てしまいます。
北川景子さんがテレビによく出られるようになった頃、食べ方が汚い・箸の持ち方が変と叩かれたことがありました（偶然、その番組を見ていたのですが確かにひどかった）けれども、その何年か後にはかなり改善されていました。美しい所作を見せるべき職業で当然とはいえ、ご本人も相当努力されたのだと思います。",positive,0.7113,positive
https://news.yahoo.co.jp/articles/161286f2c37a17301e171ce48096a1c60429aa61,「禁断のW炭水化物」「背徳すぎだろオイ」吉野家の“よくばりセット”1100kcal超えでボリューム感がハンパない！「カロリー度外視の最高なやつ」…。 ●吉野家の「油そばセット」が絶品でした！ 　1899年に日本橋（東京都）で創業し、国内で1200店舗以上を展開する牛丼チェーン店「吉野家」。創業…ダイヤモンド・オンライン経済総合4/9(木) 17:15,"牛丼と油そばのセットしか販売しない代わりに油そばは大小が選べます。
油そばって美味しいのかな？
単品で売ってくれたほうが試しやすいです。
のり弁とナポリタンのセットのほうが美味しそうです。",positive,0.8612,neutral
https://news.yahoo.co.jp/articles/161286f2c37a17301e171ce48096a1c60429aa61,「禁断のW炭水化物」「背徳すぎだろオイ」吉野家の“よくばりセット”1100kcal超えでボリューム感がハンパない！「カロリー度外視の最高なやつ」…。 ●吉野家の「油そばセット」が絶品でした！ 　1899年に日本橋（東京都）で創業し、国内で1200店舗以上を展開する牛丼チェーン店「吉野家」。創業…ダイヤモンド・オンライン経済総合4/9(木) 17:15,"食べたけど油そばは不味くは無いけど旨くもない
冷凍の油そばを食べてる感じというか、全くトゲが無い特徴ゼロの油そば
酢がついてくるから味変は出来るけど少ないしもう少し特徴があれば良かった",neutral,0.6699,neutral
https://news.yahoo.co.jp/articles/161286f2c37a17301e171ce48096a1c60429aa61,「禁断のW炭水化物」「背徳すぎだろオイ」吉野家の“よくばりセット”1100kcal超えでボリューム感がハンパない！「カロリー度外視の最高なやつ」…。 ●吉野家の「油そばセット」が絶品でした！ 　1899年に日本橋（東京都）で創業し、国内で1200店舗以上を展開する牛丼チェーン店「吉野家」。創業…ダイヤモンド・オンライン経済総合4/9(木) 17:15,油そば、決して不味くないし牛丼との相性もそんなに悪くない。価格設定も頑張ってると思う。だけど次に来たときにも頼むかとか、これ目当てに吉野家への来店回数が増えるかと言われると「無いなぁ」となる。,neutral,0.6848,negative
https://news.yahoo.co.jp/articles/161286f2c37a17301e171ce48096a1c60429aa61,「禁断のW炭水化物」「背徳すぎだろオイ」吉野家の“よくばりセット”1100kcal超えでボリューム感がハンパない！「カロリー度外視の最高なやつ」…。 ●吉野家の「油そばセット」が絶品でした！ 　1899年に日本橋（東京都）で創業し、国内で1200店舗以上を展開する牛丼チェーン店「吉野家」。創業…ダイヤモンド・オンライン経済総合4/9(木) 17:15,"正直、吉野家の油そばは、イマイチでした。。。
前回出てきた時もイマイチだったので、少しは改善されてるのかなと思って、、、また注文したら、またガッカリでした。。。

応援してるんだから、頑張ってくれ！",negative,0.3848,negative
https://news.yahoo.co.jp/articles/161286f2c37a17301e171ce48096a1c60429aa61,「禁断のW炭水化物」「背徳すぎだろオイ」吉野家の“よくばりセット”1100kcal超えでボリューム感がハンパない！「カロリー度外視の最高なやつ」…。 ●吉野家の「油そばセット」が絶品でした！ 　1899年に日本橋（東京都）で創業し、国内で1200店舗以上を展開する牛丼チェーン店「吉野家」。創業…ダイヤモンド・オンライン経済総合4/9(木) 17:15,"何を基準としてどこの飲食店でもボリューム感あるとか　そないボリューム無いよ
自分的にはあまり好まないメニューです。
麺があまり美味くない",negative,0.9872,negative
https://news.yahoo.co.jp/articles/161286f2c37a17301e171ce48096a1c60429aa61,「禁断のW炭水化物」「背徳すぎだろオイ」吉野家の“よくばりセット”1100kcal超えでボリューム感がハンパない！「カロリー度外視の最高なやつ」…。 ●吉野家の「油そばセット」が絶品でした！ 　1899年に日本橋（東京都）で創業し、国内で1200店舗以上を展開する牛丼チェーン店「吉野家」。創業…ダイヤモンド・オンライン経済総合4/9(木) 17:15,"肯定よりのコメントが少ないのは仕方ないと思います
そして、否定よりのコメントにやたらうーんが多いのは何故、、貴重な意見を正面から受け止めるのが企業としてのあるべきスタンスでは、、？",negative,0.7437,negative
https://news.yahoo.co.jp/articles/161286f2c37a17301e171ce48096a1c60429aa61,「禁断のW炭水化物」「背徳すぎだろオイ」吉野家の“よくばりセット”1100kcal超えでボリューム感がハンパない！「カロリー度外視の最高なやつ」…。 ●吉野家の「油そばセット」が絶品でした！ 　1899年に日本橋（東京都）で創業し、国内で1200店舗以上を展開する牛丼チェーン店「吉野家」。創業…ダイヤモンド・オンライン経済総合4/9(木) 17:15,食べたけど個人的にはイマイチやったわ。あれやったら普通に牛丼の特盛とか超特盛食べてるほうがいいよ。,neutral,0.4866,neutral
https://news.yahoo.co.jp/articles/161286f2c37a17301e171ce48096a1c60429aa61,「禁断のW炭水化物」「背徳すぎだろオイ」吉野家の“よくばりセット”1100kcal超えでボリューム感がハンパない！「カロリー度外視の最高なやつ」…。 ●吉野家の「油そばセット」が絶品でした！ 　1899年に日本橋（東京都）で創業し、国内で1200店舗以上を展開する牛丼チェーン店「吉野家」。創業…ダイヤモンド・オンライン経済総合4/9(木) 17:15,"今日初めて油そば食べてみたけど、まったく味がなかった…
酢やラー油かけても変わらず
仕方ないから醤油かけた
調理ミスったのかな",negative,0.9685,negative
https://news.yahoo.co.jp/articles/161286f2c37a17301e171ce48096a1c60429aa61,「禁断のW炭水化物」「背徳すぎだろオイ」吉野家の“よくばりセット”1100kcal超えでボリューム感がハンパない！「カロリー度外視の最高なやつ」…。 ●吉野家の「油そばセット」が絶品でした！ 　1899年に日本橋（東京都）で創業し、国内で1200店舗以上を展開する牛丼チェーン店「吉野家」。創業…ダイヤモンド・オンライン経済総合4/9(木) 17:15,吉野家の全メニュー食べたけど、結局最終的に牛丼に落ち着いた。松屋とすき家でも同じことやったけど、同じ結論に達しました。,positive,0.7172,neutral
https://news.yahoo.co.jp/articles/161286f2c37a17301e171ce48096a1c60429aa61,「禁断のW炭水化物」「背徳すぎだろオイ」吉野家の“よくばりセット”1100kcal超えでボリューム感がハンパない！「カロリー度外視の最高なやつ」…。 ●吉野家の「油そばセット」が絶品でした！ 　1899年に日本橋（東京都）で創業し、国内で1200店舗以上を展開する牛丼チェーン店「吉野家」。創業…ダイヤモンド・オンライン経済総合4/9(木) 17:15,"吉野家にそういうのは求めていない。
吉野家といえば牛丼でしょ！
何が販売されようと牛丼一筋！ツユダクダク！",positive,0.9195,neutral
https://news.yahoo.co.jp/articles/bc21ea706fa847396a5fafc105d3585843bb4a8b,【吉野家】牛丼×魯肉が合体！　“八角＆五香粉”本格スパイス使用　魯肉トッピング「黒カレー」も登場牛丼チェーン「吉野家」（東京都中央区）が、新商品「魯肉（ルーロー）牛丼」を4月9日午前11時から販売開始します。 「魯肉牛丼」は、八角や五香粉（ご…オトナンサーライフ総合4/8(水) 18:15,"魯肉飯は大好きだけどさて相性どうだろう
豚骨スープ味の牛鍋は初め「えっ？」と思ったけど、想像以上に美味しかった
ラーメンみたいな強い味になるんだよね
魯肉もとりあえず食べてみよ",positive,0.9173,positive
https://news.yahoo.co.jp/articles/bc21ea706fa847396a5fafc105d3585843bb4a8b,【吉野家】牛丼×魯肉が合体！　“八角＆五香粉”本格スパイス使用　魯肉トッピング「黒カレー」も登場牛丼チェーン「吉野家」（東京都中央区）が、新商品「魯肉（ルーロー）牛丼」を4月9日午前11時から販売開始します。 「魯肉牛丼」は、八角や五香粉（ご…オトナンサーライフ総合4/8(水) 18:15,吉野家は以前にどこかの有名店監修で魯肉飯を出していた。一度食べてみたが、やはり普通の牛丼のほうが美味い。カレーも同じく。慣れていないスパイスはなんだか口に合わないな、,neutral,0.6787,neutral
https://news.yahoo.co.jp/articles/bc21ea706fa847396a5fafc105d3585843bb4a8b,【吉野家】牛丼×魯肉が合体！　“八角＆五香粉”本格スパイス使用　魯肉トッピング「黒カレー」も登場牛丼チェーン「吉野家」（東京都中央区）が、新商品「魯肉（ルーロー）牛丼」を4月9日午前11時から販売開始します。 「魯肉牛丼」は、八角や五香粉（ご…オトナンサーライフ総合4/8(水) 18:15,"有名店コラボで魯肉飯で当たりをつけてからの
自社魯肉で反応を見る
好評ならもうロイヤリティーが発生するコラボの必要性はない
不評ならまたコラボの可能性もあるかもね",neutral,0.6197,neutral
https://news.yahoo.co.jp/articles/bc21ea706fa847396a5fafc105d3585843bb4a8b,【吉野家】牛丼×魯肉が合体！　“八角＆五香粉”本格スパイス使用　魯肉トッピング「黒カレー」も登場牛丼チェーン「吉野家」（東京都中央区）が、新商品「魯肉（ルーロー）牛丼」を4月9日午前11時から販売開始します。 「魯肉牛丼」は、八角や五香粉（ご…オトナンサーライフ総合4/8(水) 18:15,吉野家もだんだんすき家のようにトッピング牛丼に舵を切ってきたな。,neutral,0.5388,neutral
https://news.yahoo.co.jp/articles/bc21ea706fa847396a5fafc105d3585843bb4a8b,【吉野家】牛丼×魯肉が合体！　“八角＆五香粉”本格スパイス使用　魯肉トッピング「黒カレー」も登場牛丼チェーン「吉野家」（東京都中央区）が、新商品「魯肉（ルーロー）牛丼」を4月9日午前11時から販売開始します。 「魯肉牛丼」は、八角や五香粉（ご…オトナンサーライフ総合4/8(水) 18:15,普通の牛丼が1番旨い！,positive,0.9796,positive
https://news.yahoo.co.jp/articles/8dee8107096f3fac7f22d91a60d41ff970ab1ba9,【吉野家】牛丼に台湾の定番料理“魯肉”を合わせた「魯肉牛丼」「魯肉黒カレー」4月9日発売…牛丼チェーンの吉野家は、全国の吉野家店舗にて新商品「魯肉牛丼」を4月9日(木)11時より販売開始する。店内税込価格は並盛660円。 新商品「魯肉牛…食品産業新聞社ニュースWEB経済総合4/8(水) 13:31,牛肉無しの魯肉飯だけは無いのか。まぁ、そこは牛丼屋ということで致し方ないとしても、牛肉の上に掛けるんじゃなく牛肉と魯肉と半々で分けてほしかった。,neutral,0.8729,neutral
https://news.yahoo.co.jp/articles/8dee8107096f3fac7f22d91a60d41ff970ab1ba9,【吉野家】牛丼に台湾の定番料理“魯肉”を合わせた「魯肉牛丼」「魯肉黒カレー」4月9日発売…牛丼チェーンの吉野家は、全国の吉野家店舗にて新商品「魯肉牛丼」を4月9日(木)11時より販売開始する。店内税込価格は並盛660円。 新商品「魯肉牛…食品産業新聞社ニュースWEB経済総合4/8(水) 13:31,"初めてキムチ牛丼を口にした感激を!?還暦過ぎて再び?〜いささか  かの店は遠いしなぁ
GW前には叶うだろう",positive,0.9545,neutral
https://news.yahoo.co.jp/articles/32a22feae0bb536edd6ca870bfd179790dd07bde,吉野家、牛丼にスパイス香る魯肉（ルーロー）をのせた「魯肉牛丼」を発売吉野家は、牛丼に甘辛い「魯肉（ルーロー）」を合わせた「魯肉牛丼」を4月9日11時に発売する。価格は627円から。 　八角や五香粉がほんのり香る本格…グルメ Watchライフ総合4/8(水) 12:07,何やら味が濃そう〜皿に盛り付けて、ライスお代わり姿勢で臨みたい,negative,0.8023,positive
https://news.yahoo.co.jp/articles/32a22feae0bb536edd6ca870bfd179790dd07bde,吉野家、牛丼にスパイス香る魯肉（ルーロー）をのせた「魯肉牛丼」を発売吉野家は、牛丼に甘辛い「魯肉（ルーロー）」を合わせた「魯肉牛丼」を4月9日11時に発売する。価格は627円から。 　八角や五香粉がほんのり香る本格…グルメ Watchライフ総合4/8(水) 12:07,"前も似たようなのあったよね…
八角は…厳しい…",neutral,0.8908,negative
https://news.yahoo.co.jp/articles/f2f49148bb6583fdaea302321efad06fbd0ddfde,料理系YouTuber、SNSでバズり中のピーナッツコーラを飲み赤裸々に評価「想像とは違う味」…ネル。「チキンマックナゲット」「喫茶店のプリン」「町中華のチャーハン」「吉野家の牛丼」といったお店の味から、「江戸時代の寿司」「古代ローマ料理」「明治…リアルサウンドエンタメ総合4/8(水) 7:01,"過去にバタピーでやったことがあるが、バタピーでは合わなかった

塩っけの強いピーナッツとコーラの相性はいいので、塩っけの強いピーナッツなら美味いのかも",neutral,0.507,neutral
https://news.yahoo.co.jp/articles/f2f49148bb6583fdaea302321efad06fbd0ddfde,料理系YouTuber、SNSでバズり中のピーナッツコーラを飲み赤裸々に評価「想像とは違う味」…ネル。「チキンマックナゲット」「喫茶店のプリン」「町中華のチャーハン」「吉野家の牛丼」といったお店の味から、「江戸時代の寿司」「古代ローマ料理」「明治…リアルサウンドエンタメ総合4/8(水) 7:01,しばらく漬けておいても、ピーナッツが柔らかくならなかったので、塩だけいれたほうがいいのではないかと思う。こんど塩茹でピーナッツをいれてみよう,neutral,0.8117,neutral
https://news.yahoo.co.jp/articles/f2f49148bb6583fdaea302321efad06fbd0ddfde,料理系YouTuber、SNSでバズり中のピーナッツコーラを飲み赤裸々に評価「想像とは違う味」…ネル。「チキンマックナゲット」「喫茶店のプリン」「町中華のチャーハン」「吉野家の牛丼」といったお店の味から、「江戸時代の寿司」「古代ローマ料理」「明治…リアルサウンドエンタメ総合4/8(水) 7:01,"ピーナッツに液体に溶け出す要素あるか？
食べながらコーラ飲むのと同じじゃないのか？",neutral,0.8981,neutral
https://news.yahoo.co.jp/articles/f2f49148bb6583fdaea302321efad06fbd0ddfde,料理系YouTuber、SNSでバズり中のピーナッツコーラを飲み赤裸々に評価「想像とは違う味」…ネル。「チキンマックナゲット」「喫茶店のプリン」「町中華のチャーハン」「吉野家の牛丼」といったお店の味から、「江戸時代の寿司」「古代ローマ料理」「明治…リアルサウンドエンタメ総合4/8(水) 7:01,"本当にうまければ、流行で終わらずに後々残るが
これは今だけバズってるだけやろ。",positive,0.6257,negative
https://news.yahoo.co.jp/articles/f2f49148bb6583fdaea302321efad06fbd0ddfde,料理系YouTuber、SNSでバズり中のピーナッツコーラを飲み赤裸々に評価「想像とは違う味」…ネル。「チキンマックナゲット」「喫茶店のプリン」「町中華のチャーハン」「吉野家の牛丼」といったお店の味から、「江戸時代の寿司」「古代ローマ料理」「明治…リアルサウンドエンタメ総合4/8(水) 7:01,記事を読んだだけだとどんな味なのか全然わからなかった,negative,0.9252,negative
https://news.yahoo.co.jp/articles/f2f49148bb6583fdaea302321efad06fbd0ddfde,料理系YouTuber、SNSでバズり中のピーナッツコーラを飲み赤裸々に評価「想像とは違う味」…ネル。「チキンマックナゲット」「喫茶店のプリン」「町中華のチャーハン」「吉野家の牛丼」といったお店の味から、「江戸時代の寿司」「古代ローマ料理」「明治…リアルサウンドエンタメ総合4/8(水) 7:01,コーラーが伝統になるのだからアメリカには伝統がないのだろう。,negative,0.6454,negative
https://news.yahoo.co.jp/articles/7f783ebdd80719127b7abb1cd8c2a92922279bb4,木村拓哉はそば店で「肘つき＆足組み」、二宮和也は「席寝転び」…“トップアイドル”らが物議醸す“マナー問題…関して、木村は最近SNSをざわつかせることがあった。 「3月14日から、吉野家のCMに出演している木村さんですが、牛丼を食べる際、舌を出して食べ物を受…SmartFLASHエンタメ総合4/7(火) 18:00,肘付きなんて、昭和世代なら親から大目玉でしたけど、最近は日高屋とかでいくらでも肘付きでラーメン食べてる人なんかいますけど、迎え舌　はあまり意識したことなかったですが、先日、別の記事で迎え舌の話題があり、気にするように、その後回りを見ていましたが、ドドールのジャーマンドックを食べる時、まさに迎え舌の人が何人かいました。一度認識すると、とても下品にみえて、自分もとにかく気をつけようと思います。,neutral,0.7714,negative
https://news.yahoo.co.jp/articles/7f783ebdd80719127b7abb1cd8c2a92922279bb4,木村拓哉はそば店で「肘つき＆足組み」、二宮和也は「席寝転び」…“トップアイドル”らが物議醸す“マナー問題…関して、木村は最近SNSをざわつかせることがあった。 「3月14日から、吉野家のCMに出演している木村さんですが、牛丼を食べる際、舌を出して食べ物を受…SmartFLASHエンタメ総合4/7(火) 18:00,自宅だったら、どうぞご自由に食べてと思うけど、世間の目が光る場所や映像などは、やはり所作や言動に気を付けないとね。いろんな人がいるから。有名になればなるほど、周りから耳の痛いことは言われなくなるし、だからこそ自分で気を付けないとだよね。,neutral,0.7881,neutral
https://news.yahoo.co.jp/articles/7f783ebdd80719127b7abb1cd8c2a92922279bb4,木村拓哉はそば店で「肘つき＆足組み」、二宮和也は「席寝転び」…“トップアイドル”らが物議醸す“マナー問題…関して、木村は最近SNSをざわつかせることがあった。 「3月14日から、吉野家のCMに出演している木村さんですが、牛丼を食べる際、舌を出して食べ物を受…SmartFLASHエンタメ総合4/7(火) 18:00,"一部の方からは、そんなマナーを気にしていたら美味しく食べられないとか、食べ方は自由などというコメントがありますが。
自由と勝手気ままの区別が出来ていないのと、マナーは実は形だけではなく合理的なことというのを理解していないように感じます。
自由とはルールの上に成り立つもの。
マナーは形式的に見えて、実は実用的だということ。
だからこそ、日本人は外国の方々から所作が美しいと言われる由縁だと思うのですが。
感覚だけで判断するほど、日本の所作は軽いものではないと思いますよ。",neutral,0.8126,negative
